game_ID,bookie,matchup_type,Home_Team,Spread1,line1,Away_Team,Spread2,line2,game_time,last_updated
6103604599da91e8a44ce683292242ec,DraftKings,spreads,New York Jets,-1.5,-110,Pittsburgh Steelers,1.5,-110,2024-10-21T00:20:00Z,2024-10-16T17:46:18Z
6103604599da91e8a44ce683292242ec,Caesars,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:43:46Z
6103604599da91e8a44ce683292242ec,FanDuel,spreads,New York Jets,-1.5,-115,Pittsburgh Steelers,1.5,-105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,MyBookie.ag,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:40:10Z
6103604599da91e8a44ce683292242ec,BetOnline.ag,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:41Z
6103604599da91e8a44ce683292242ec,LowVig.ag,spreads,New York Jets,-2.0,-105,Pittsburgh Steelers,2.0,-105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetRivers,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetUS,spreads,New York Jets,-1.0,-125,Pittsburgh Steelers,1.0,105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetMGM,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,Bovada,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,DraftKings,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:46:18Z
269f082de1c875831ceb05c8e0fa6e9e,Caesars,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:43:46Z
269f082de1c875831ceb05c8e0fa6e9e,BetUS,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,FanDuel,spreads,Baltimore Ravens,-3.5,-115,Tampa Bay Buccaneers,3.5,-105,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,MyBookie.ag,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:40:10Z
269f082de1c875831ceb05c8e0fa6e9e,LowVig.ag,spreads,Baltimore Ravens,-3.5,-105,Tampa Bay Buccaneers,3.5,-105,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,BetOnline.ag,spreads,Baltimore Ravens,-3.5,-112,Tampa Bay Buccaneers,3.5,-108,2024-10-22T00:15:00Z,2024-10-16T17:45:41Z
269f082de1c875831ceb05c8e0fa6e9e,BetRivers,spreads,Baltimore Ravens,-3.5,-108,Tampa Bay Buccaneers,3.5,-113,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,BetMGM,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,Bovada,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,DraftKings,spreads,Arizona Cardinals,3.0,-118,Los Angeles Chargers,-3.0,-102,2024-10-22T01:00:00Z,2024-10-16T17:46:18Z
c38d6ebf21ca6194da4757c090eac3a2,Caesars,spreads,Arizona Cardinals,2.5,105,Los Angeles Chargers,-2.5,-125,2024-10-22T01:00:00Z,2024-10-16T17:43:46Z
c38d6ebf21ca6194da4757c090eac3a2,BetUS,spreads,Arizona Cardinals,3.0,-120,Los Angeles Chargers,-3.0,100,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,FanDuel,spreads,Arizona Cardinals,2.5,-102,Los Angeles Chargers,-2.5,-120,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,MyBookie.ag,spreads,Arizona Cardinals,2.5,-105,Los Angeles Chargers,-2.5,-115,2024-10-22T01:00:00Z,2024-10-16T17:40:10Z
c38d6ebf21ca6194da4757c090eac3a2,LowVig.ag,spreads,Arizona Cardinals,2.5,102,Los Angeles Chargers,-2.5,-113,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,BetOnline.ag,spreads,Arizona Cardinals,2.5,-103,Los Angeles Chargers,-2.5,-117,2024-10-22T01:00:00Z,2024-10-16T17:45:41Z
c38d6ebf21ca6194da4757c090eac3a2,BetRivers,spreads,Arizona Cardinals,2.5,-105,Los Angeles Chargers,-2.5,-117,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,Bovada,spreads,Arizona Cardinals,2.5,100,Los Angeles Chargers,-2.5,-120,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,BetMGM,spreads,Arizona Cardinals,3.0,-115,Los Angeles Chargers,-3.0,-105,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
1f22f5d9de70779ac521b9c1de59162f,DraftKings,spreads,Los Angeles Rams,3.0,-110,Minnesota Vikings,-3.0,-110,2024-10-25T00:15:00Z,2024-10-16T17:46:18Z
1f22f5d9de70779ac521b9c1de59162f,Caesars,spreads,Los Angeles Rams,3.0,-110,Minnesota Vikings,-3.0,-110,2024-10-25T00:15:00Z,2024-10-16T17:43:46Z
1f22f5d9de70779ac521b9c1de59162f,LowVig.ag,spreads,Los Angeles Rams,2.5,-102,Minnesota Vikings,-2.5,-108,2024-10-25T00:15:00Z,2024-10-16T17:45:42Z
1f22f5d9de70779ac521b9c1de59162f,BetOnline.ag,spreads,Los Angeles Rams,2.5,-107,Minnesota Vikings,-2.5,-113,2024-10-25T00:15:00Z,2024-10-16T17:45:41Z
1f22f5d9de70779ac521b9c1de59162f,FanDuel,spreads,Los Angeles Rams,3.0,-115,Minnesota Vikings,-3.0,-105,2024-10-25T00:15:00Z,2024-10-16T17:45:42Z
1f22f5d9de70779ac521b9c1de59162f,MyBookie.ag,spreads,Los Angeles Rams,3.0,-110,Minnesota Vikings,-3.0,-110,2024-10-25T00:15:00Z,2024-10-16T17:40:10Z
2883af924ad72a75da65e3257b9284e7,DraftKings,spreads,Arizona Cardinals,2.5,-110,Miami Dolphins,-2.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
2883af924ad72a75da65e3257b9284e7,MyBookie.ag,spreads,Arizona Cardinals,2.5,-110,Miami Dolphins,-2.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
9693ad2122e496b05f7efd56f0ef03d0,DraftKings,spreads,Atlanta Falcons,1.5,-110,Tampa Bay Buccaneers,-1.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
9693ad2122e496b05f7efd56f0ef03d0,Caesars,spreads,Atlanta Falcons,2.5,-110,Tampa Bay Buccaneers,-2.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:43:46Z
9693ad2122e496b05f7efd56f0ef03d0,FanDuel,spreads,Atlanta Falcons,1.5,-110,Tampa Bay Buccaneers,-1.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
9693ad2122e496b05f7efd56f0ef03d0,MyBookie.ag,spreads,Atlanta Falcons,2.0,-110,Tampa Bay Buccaneers,-2.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
9693ad2122e496b05f7efd56f0ef03d0,BetOnline.ag,spreads,Atlanta Falcons,2.5,-110,Tampa Bay Buccaneers,-2.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:41Z
9693ad2122e496b05f7efd56f0ef03d0,LowVig.ag,spreads,Atlanta Falcons,2.5,-105,Tampa Bay Buccaneers,-2.5,-105,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
4a54b04a572fde8db5f1e1478c1ef673,DraftKings,spreads,Baltimore Ravens,-9.5,-110,Cleveland Browns,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
4a54b04a572fde8db5f1e1478c1ef673,Caesars,spreads,Baltimore Ravens,-9.5,-110,Cleveland Browns,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:43:46Z
4a54b04a572fde8db5f1e1478c1ef673,BetOnline.ag,spreads,Baltimore Ravens,-9.5,-110,Cleveland Browns,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:41Z
4a54b04a572fde8db5f1e1478c1ef673,LowVig.ag,spreads,Baltimore Ravens,-9.5,-105,Cleveland Browns,9.5,-105,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
4a54b04a572fde8db5f1e1478c1ef673,FanDuel,spreads,Baltimore Ravens,-8.5,-110,Cleveland Browns,8.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
4a54b04a572fde8db5f1e1478c1ef673,MyBookie.ag,spreads,Baltimore Ravens,-9.5,-110,Cleveland Browns,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
5fd9657af1356ec2a567b07d75a8e6a3,DraftKings,spreads,Detroit Lions,-9.5,-110,Tennessee Titans,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
5fd9657af1356ec2a567b07d75a8e6a3,Caesars,spreads,Detroit Lions,-9.5,-110,Tennessee Titans,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:43:46Z
5fd9657af1356ec2a567b07d75a8e6a3,BetOnline.ag,spreads,Detroit Lions,-9.5,-110,Tennessee Titans,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:41Z
5fd9657af1356ec2a567b07d75a8e6a3,LowVig.ag,spreads,Detroit Lions,-9.5,-105,Tennessee Titans,9.5,-105,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
5fd9657af1356ec2a567b07d75a8e6a3,FanDuel,spreads,Detroit Lions,-9.5,-105,Tennessee Titans,9.5,-115,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
5fd9657af1356ec2a567b07d75a8e6a3,MyBookie.ag,spreads,Detroit Lions,-9.5,-110,Tennessee Titans,9.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
4708973e15052d8b7c29a53f0c4561dc,DraftKings,spreads,Green Bay Packers,-4.0,-110,Jacksonville Jaguars,4.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
4708973e15052d8b7c29a53f0c4561dc,Caesars,spreads,Green Bay Packers,-4.0,-110,Jacksonville Jaguars,4.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:43:46Z
4708973e15052d8b7c29a53f0c4561dc,FanDuel,spreads,Green Bay Packers,-4.5,-105,Jacksonville Jaguars,4.5,-115,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
4708973e15052d8b7c29a53f0c4561dc,MyBookie.ag,spreads,Green Bay Packers,-4.0,-110,Jacksonville Jaguars,4.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
4708973e15052d8b7c29a53f0c4561dc,BetOnline.ag,spreads,Green Bay Packers,-4.0,-110,Jacksonville Jaguars,4.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:41Z
4708973e15052d8b7c29a53f0c4561dc,LowVig.ag,spreads,Green Bay Packers,-4.0,-105,Jacksonville Jaguars,4.0,-105,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
e07e64de78a6095754d2a048255dadac,DraftKings,spreads,Houston Texans,-5.5,-110,Indianapolis Colts,5.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:46:18Z
e07e64de78a6095754d2a048255dadac,Caesars,spreads,Houston Texans,-6.5,-110,Indianapolis Colts,6.5,-110,2024-10-27T17:00:00Z,2024-10-16T17:43:46Z
e07e64de78a6095754d2a048255dadac,FanDuel,spreads,Houston Texans,-5.5,-118,Indianapolis Colts,5.5,-104,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
e07e64de78a6095754d2a048255dadac,MyBookie.ag,spreads,Houston Texans,-6.0,-110,Indianapolis Colts,6.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:40:10Z
e07e64de78a6095754d2a048255dadac,LowVig.ag,spreads,Houston Texans,-6.0,-105,Indianapolis Colts,6.0,-105,2024-10-27T17:00:00Z,2024-10-16T17:45:42Z
e07e64de78a6095754d2a048255dadac,BetOnline.ag,spreads,Houston Texans,-6.0,-110,Indianapolis Colts,6.0,-110,2024-10-27T17:00:00Z,2024-10-16T17:45:41Z
fb5217800ed73d9cae485efbba37ba96,DraftKings,spreads,Chicago Bears,1.5,-110,Washington Commanders,-1.5,-110,2024-10-27T17:01:00Z,2024-10-16T17:46:18Z
fb5217800ed73d9cae485efbba37ba96,Caesars,spreads,Chicago Bears,1.5,-110,Washington Commanders,-1.5,-110,2024-10-27T17:01:00Z,2024-10-16T17:43:46Z
fb5217800ed73d9cae485efbba37ba96,FanDuel,spreads,Chicago Bears,1.5,-105,Washington Commanders,-1.5,-115,2024-10-27T17:01:00Z,2024-10-16T17:45:42Z
fb5217800ed73d9cae485efbba37ba96,MyBookie.ag,spreads,Chicago Bears,1.5,-110,Washington Commanders,-1.5,-110,2024-10-27T17:01:00Z,2024-10-16T17:40:10Z
7679451910267ad5cd8620cf63870aaa,DraftKings,spreads,New England Patriots,6.5,100,New York Jets,-6.5,-120,2024-10-27T17:01:00Z,2024-10-16T17:46:18Z
7679451910267ad5cd8620cf63870aaa,Caesars,spreads,New England Patriots,7.0,-110,New York Jets,-7.0,-110,2024-10-27T17:01:00Z,2024-10-16T17:43:46Z
7679451910267ad5cd8620cf63870aaa,LowVig.ag,spreads,New England Patriots,7.0,-105,New York Jets,-7.0,-105,2024-10-27T17:01:00Z,2024-10-16T17:45:42Z
7679451910267ad5cd8620cf63870aaa,BetOnline.ag,spreads,New England Patriots,7.0,-110,New York Jets,-7.0,-110,2024-10-27T17:01:00Z,2024-10-16T17:45:41Z
7679451910267ad5cd8620cf63870aaa,FanDuel,spreads,New England Patriots,6.5,-110,New York Jets,-6.5,-110,2024-10-27T17:01:00Z,2024-10-16T17:45:42Z
7679451910267ad5cd8620cf63870aaa,MyBookie.ag,spreads,New England Patriots,7.0,-110,New York Jets,-7.0,-110,2024-10-27T17:01:00Z,2024-10-16T17:40:10Z
9a263061dd1c784a20f393971744d176,DraftKings,spreads,Buffalo Bills,-3.0,-105,Seattle Seahawks,3.0,-115,2024-10-27T20:06:00Z,2024-10-16T17:46:18Z
9a263061dd1c784a20f393971744d176,Caesars,spreads,Buffalo Bills,-3.0,-105,Seattle Seahawks,3.0,-115,2024-10-27T20:06:00Z,2024-10-16T17:43:46Z
9a263061dd1c784a20f393971744d176,LowVig.ag,spreads,Buffalo Bills,-3.0,-101,Seattle Seahawks,3.0,-109,2024-10-27T20:06:00Z,2024-10-16T17:45:42Z
9a263061dd1c784a20f393971744d176,BetOnline.ag,spreads,Buffalo Bills,-3.0,-106,Seattle Seahawks,3.0,-114,2024-10-27T20:06:00Z,2024-10-16T17:45:41Z
9a263061dd1c784a20f393971744d176,FanDuel,spreads,Buffalo Bills,-3.0,-104,Seattle Seahawks,3.0,-118,2024-10-27T20:06:00Z,2024-10-16T17:45:42Z
9a263061dd1c784a20f393971744d176,MyBookie.ag,spreads,Buffalo Bills,-3.0,-110,Seattle Seahawks,3.0,-110,2024-10-27T20:06:00Z,2024-10-16T17:40:10Z
70c540bd6e70676319e44a7dd02cbd38,DraftKings,spreads,Los Angeles Chargers,-6.5,-110,New Orleans Saints,6.5,-110,2024-10-27T20:06:00Z,2024-10-16T17:46:18Z
70c540bd6e70676319e44a7dd02cbd38,Caesars,spreads,Los Angeles Chargers,-6.0,-110,New Orleans Saints,6.0,-110,2024-10-27T20:06:00Z,2024-10-16T17:43:46Z
70c540bd6e70676319e44a7dd02cbd38,FanDuel,spreads,Los Angeles Chargers,-6.5,-105,New Orleans Saints,6.5,-115,2024-10-27T20:06:00Z,2024-10-16T17:45:42Z
70c540bd6e70676319e44a7dd02cbd38,MyBookie.ag,spreads,Los Angeles Chargers,-6.5,-110,New Orleans Saints,6.5,-110,2024-10-27T20:06:00Z,2024-10-16T17:40:10Z
ccc621108fb48382b825128007dc8120,DraftKings,spreads,Kansas City Chiefs,-9.5,-112,Las Vegas Raiders,9.5,-108,2024-10-27T20:25:00Z,2024-10-16T17:46:18Z
ccc621108fb48382b825128007dc8120,Caesars,spreads,Kansas City Chiefs,-10.0,-110,Las Vegas Raiders,10.0,-110,2024-10-27T20:25:00Z,2024-10-16T17:43:46Z
ccc621108fb48382b825128007dc8120,LowVig.ag,spreads,Kansas City Chiefs,-10.0,-105,Las Vegas Raiders,10.0,-105,2024-10-27T20:25:00Z,2024-10-16T17:45:42Z
ccc621108fb48382b825128007dc8120,BetOnline.ag,spreads,Kansas City Chiefs,-10.0,-110,Las Vegas Raiders,10.0,-110,2024-10-27T20:25:00Z,2024-10-16T17:45:41Z
ccc621108fb48382b825128007dc8120,FanDuel,spreads,Kansas City Chiefs,-9.5,-110,Las Vegas Raiders,9.5,-110,2024-10-27T20:25:00Z,2024-10-16T17:45:42Z
ccc621108fb48382b825128007dc8120,MyBookie.ag,spreads,Kansas City Chiefs,-10.0,-110,Las Vegas Raiders,10.0,-110,2024-10-27T20:25:00Z,2024-10-16T17:40:10Z
bba53e1026b6121c0255771479517a2f,DraftKings,spreads,Carolina Panthers,4.0,-110,Denver Broncos,-4.0,-110,2024-10-27T20:26:00Z,2024-10-16T17:46:18Z
bba53e1026b6121c0255771479517a2f,Caesars,spreads,Carolina Panthers,4.5,-110,Denver Broncos,-4.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:43:46Z
bba53e1026b6121c0255771479517a2f,FanDuel,spreads,Carolina Panthers,4.5,-115,Denver Broncos,-4.5,-105,2024-10-27T20:26:00Z,2024-10-16T17:45:42Z
bba53e1026b6121c0255771479517a2f,MyBookie.ag,spreads,Carolina Panthers,4.5,-110,Denver Broncos,-4.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:40:10Z
bba53e1026b6121c0255771479517a2f,BetOnline.ag,spreads,Carolina Panthers,4.5,-103,Denver Broncos,-4.5,-117,2024-10-27T20:26:00Z,2024-10-16T17:45:41Z
bba53e1026b6121c0255771479517a2f,LowVig.ag,spreads,Carolina Panthers,4.5,100,Denver Broncos,-4.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:45:42Z
9b5367d7e95dd05cb7517d99484bf95b,DraftKings,spreads,Cincinnati Bengals,-2.5,-110,Philadelphia Eagles,2.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:46:18Z
9b5367d7e95dd05cb7517d99484bf95b,Caesars,spreads,Cincinnati Bengals,-2.5,-110,Philadelphia Eagles,2.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:43:46Z
9b5367d7e95dd05cb7517d99484bf95b,LowVig.ag,spreads,Cincinnati Bengals,-2.5,-110,Philadelphia Eagles,2.5,100,2024-10-27T20:26:00Z,2024-10-16T17:45:42Z
9b5367d7e95dd05cb7517d99484bf95b,BetOnline.ag,spreads,Cincinnati Bengals,-2.5,-115,Philadelphia Eagles,2.5,-105,2024-10-27T20:26:00Z,2024-10-16T17:45:41Z
9b5367d7e95dd05cb7517d99484bf95b,FanDuel,spreads,Cincinnati Bengals,-2.5,-110,Philadelphia Eagles,2.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:45:42Z
9b5367d7e95dd05cb7517d99484bf95b,MyBookie.ag,spreads,Cincinnati Bengals,-2.5,-110,Philadelphia Eagles,2.5,-110,2024-10-27T20:26:00Z,2024-10-16T17:40:10Z
ef27be93158f43d94f94035d2af7096f,FanDuel,spreads,Dallas Cowboys,7.0,-112,San Francisco 49ers,-7.0,-108,2024-10-28T00:21:00Z,2024-10-16T17:45:42Z
ef27be93158f43d94f94035d2af7096f,DraftKings,spreads,Dallas Cowboys,7.0,-105,San Francisco 49ers,-7.0,-115,2024-10-28T00:21:00Z,2024-10-16T17:46:18Z
ef27be93158f43d94f94035d2af7096f,Caesars,spreads,Dallas Cowboys,6.5,-110,San Francisco 49ers,-6.5,-110,2024-10-28T00:21:00Z,2024-10-16T17:43:46Z
ef27be93158f43d94f94035d2af7096f,MyBookie.ag,spreads,Dallas Cowboys,7.0,-110,San Francisco 49ers,-7.0,-110,2024-10-28T00:21:00Z,2024-10-16T17:40:10Z
ef27be93158f43d94f94035d2af7096f,BetOnline.ag,spreads,Dallas Cowboys,7.0,-115,San Francisco 49ers,-7.0,-105,2024-10-28T00:21:00Z,2024-10-16T17:45:41Z
ef27be93158f43d94f94035d2af7096f,LowVig.ag,spreads,Dallas Cowboys,7.0,-110,San Francisco 49ers,-7.0,100,2024-10-28T00:21:00Z,2024-10-16T17:45:42Z
86278ec4bbdcadd945d79df6c695c2ec,DraftKings,spreads,New York Giants,3.5,-115,Pittsburgh Steelers,-3.5,-105,2024-10-29T00:16:00Z,2024-10-16T17:46:18Z
86278ec4bbdcadd945d79df6c695c2ec,Caesars,spreads,New York Giants,4.0,-110,Pittsburgh Steelers,-4.0,-110,2024-10-29T00:16:00Z,2024-10-16T17:43:46Z
86278ec4bbdcadd945d79df6c695c2ec,FanDuel,spreads,New York Giants,3.5,-105,Pittsburgh Steelers,-3.5,-115,2024-10-29T00:16:00Z,2024-10-16T17:45:42Z
86278ec4bbdcadd945d79df6c695c2ec,MyBookie.ag,spreads,New York Giants,4.0,-110,Pittsburgh Steelers,-4.0,-110,2024-10-29T00:16:00Z,2024-10-16T17:40:10Z
86278ec4bbdcadd945d79df6c695c2ec,BetOnline.ag,spreads,New York Giants,4.0,-110,Pittsburgh Steelers,-4.0,-110,2024-10-29T00:16:00Z,2024-10-16T17:45:41Z
86278ec4bbdcadd945d79df6c695c2ec,LowVig.ag,spreads,New York Giants,4.0,-105,Pittsburgh Steelers,-4.0,-105,2024-10-29T00:16:00Z,2024-10-16T17:45:42Z
